1	158.24253183767632	158.24253183767632
3	134.4245702915158	11.881565651402317
10	101.05450551772041	5.834384596348039
30	75.71826666423937	4.371596164117046
100	47.01065049840741	2.714161172003493
300	23.030517830215377	1.3296675668851323
1000	12.984608320093479	0.7496667108927824
3000	6.799933309775118	0.39259433268701666
10000	3.78288020657652	0.21840469055790607
30000	2.1390695288624344	0.12349923683040523
100000	1.2200308218956286	0.07043851234410815
300000	0.708625657616132	0.04091252141793494
1000000	0.38923546656886027	0.022472520140168102
