1	153.94148660105316	153.94148660105316
3	113.33180761143079	17.282938633953
10	118.67009509722708	8.093233312073165
30	91.88386794646745	5.349685620037262
100	62.46218803709259	3.6062561077388424
300	31.92576020186649	1.8432346246631057
1000	16.594681447104392	0.9580943800601809
3000	8.874628301818039	0.5123769039012516
10000	4.6821427128069955	0.2703236355623363
30000	2.73087635955258	0.15766722013112672
100000	1.4836812185629253	0.08566037509288968
300000	0.8358557187140048	0.04825815242032187
1000000	0.44096689012179596	0.0254592352715531
