1	135.57635066691847	135.57635066691847
3	111.67574503300801	6.469202213367657
10	75.47611172475521	4.357615342167369
30	44.38702824993103	2.5626862708625198
100	19.98740481796229	1.153973355205255
300	11.969510112620606	0.6910599885589453
1000	6.220664316509133	0.3591502217674847
3000	3.3760862310766915	0.19491842943195167
10000	1.9251747981996614	0.11115001879776579
30000	1.1049501342346386	0.06379432574414817
100000	0.5939907781593607	0.03429407356664622
300000	0.3315621886140538	0.019142751884942542
